Country,date,coicop,value,diff
IT,Feb-21,Other,-0.1973697690012219,-0.5068408652009215
IT,Feb-21,Transport,-0.2189975358031183,-0.5068408652009215
IT,Feb-21,"Water, electricity, gas and other fuels",-0.0286475797913175,-0.5068408652009215
IT,Mar-21,"Alcoholic beverages, tobacco and narcotics",0.0186917800054575,-0.3454884294601741
IT,Mar-21,Clothing and footwear,0.005473749078037,-0.3454884294601741
IT,Mar-21,Food and non-alcoholic beverages,-0.0077177720479377,-0.3454884294601741
IT,Mar-21,Housing (rentals and repairs),-0.0205496067565078,-0.3454884294601741
IT,Mar-21,Other,-0.1615103272549166,-0.3454884294601741
IT,Mar-21,Transport,-0.1766790453605722,-0.3454884294601741
IT,Mar-21,"Water, electricity, gas and other fuels",-0.0031972071237344,-0.3454884294601741
IT,Apr-21,"Alcoholic beverages, tobacco and narcotics",0.0116713377661879,0.2730746582438119
IT,Apr-21,Clothing and footwear,-0.0008163799705772,0.2730746582438119
IT,Apr-21,Food and non-alcoholic beverages,-0.0777613586569285,0.2730746582438119
IT,Apr-21,Housing (rentals and repairs),-0.010274803378255,0.2730746582438119
IT,Apr-21,Other,-0.1651604712952534,0.2730746582438119
IT,Apr-21,Transport,-0.1611198277803265,0.2730746582438119
IT,Apr-21,"Water, electricity, gas and other fuels",0.6765361615589648,0.2730746582438119
IT,May-21,"Alcoholic beverages, tobacco and narcotics",0.0155641790950968,0.488376501585428
IT,May-21,Clothing and footwear,-0.0059400672839519,0.488376501585428
IT,May-21,Food and non-alcoholic beverages,-0.0931420196676743,0.488376501585428
IT,May-21,Housing (rentals and repairs),-0.010274803378255,0.488376501585428
IT,May-21,Other,-0.1076617381043688,0.488376501585428
IT,May-21,Transport,-0.1248061011713499,0.488376501585428
IT,May-21,"Water, electricity, gas and other fuels",0.8146370520959311,0.488376501585428
IT,Jun-21,"Alcoholic beverages, tobacco and narcotics",0.0132236239238783,0.4773542998416409
IT,Jun-21,Clothing and footwear,-0.0126423444552582,0.4773542998416409
IT,Jun-21,Food and non-alcoholic beverages,-0.0514532484157659,0.4773542998416409
IT,Jun-21,Housing (rentals and repairs),-0.010274803378255,0.4773542998416409
IT,Jun-21,Other,-0.1598921326140349,0.4773542998416409
IT,Jun-21,Transport,-0.1162249505036546,0.4773542998416409
IT,Jun-21,"Water, electricity, gas and other fuels",0.8146181552847316,0.4773542998416409
IT,Jul-21,"Alcoholic beverages, tobacco and narcotics",0.0101930396196766,1.149578058252892
IT,Jul-21,Clothing and footwear,0.1631613571638015,1.149578058252892
IT,Jul-21,Food and non-alcoholic beverages,0.0306012680722038,1.149578058252892
IT,Jul-21,Housing (rentals and repairs),0.0,1.149578058252892
IT,Jul-21,Other,-0.1471081588831868,1.149578058252892
IT,Jul-21,Transport,-0.0712014033974191,1.149578058252892
IT,Jul-21,"Water, electricity, gas and other fuels",1.163931955677817,1.149578058252892
IT,Aug-21,"Alcoholic beverages, tobacco and narcotics",0.0124167444971506,1.030867246348763
IT,Aug-21,Clothing and footwear,-0.0468288037778183,1.030867246348763
IT,Aug-21,Food and non-alcoholic beverages,0.1181395816533626,1.030867246348763
IT,Aug-21,Housing (rentals and repairs),0.0,1.030867246348763
IT,Aug-21,Other,-0.2307692258468068,1.030867246348763
IT,Aug-21,Transport,-0.05773176500815,1.030867246348763
IT,Aug-21,"Water, electricity, gas and other fuels",1.235640714831025,1.030867246348763
IT,Sep-21,"Alcoholic beverages, tobacco and narcotics",0.0079019013826558,0.9983549307067046
IT,Sep-21,Clothing and footwear,-0.0440343639840593,0.9983549307067046
IT,Sep-21,Food and non-alcoholic beverages,0.165373269063641,0.9983549307067046
IT,Sep-21,Housing (rentals and repairs),0.0102748033782527,0.9983549307067046
IT,Sep-21,Other,-0.3035148433133987,0.9983549307067046
IT,Sep-21,Transport,-0.0687763777260485,0.9983549307067046
IT,Sep-21,"Water, electricity, gas and other fuels",1.23113054190566,0.9983549307067046
IT,Oct-21,"Alcoholic beverages, tobacco and narcotics",0.0088579002845911,1.196607801752662
IT,Oct-21,Clothing and footwear,-0.0168966034194052,1.196607801752662
IT,Oct-21,Food and non-alcoholic beverages,0.1719652437055173,1.196607801752662
IT,Oct-21,Housing (rentals and repairs),0.0102748033782527,1.196607801752662
IT,Oct-21,Other,-0.3395193160204579,1.196607801752662
IT,Oct-21,Transport,-0.0434751642578449,1.196607801752662
IT,Oct-21,"Water, electricity, gas and other fuels",1.405400938082011,1.196607801752662
IT,Nov-21,"Alcoholic beverages, tobacco and narcotics",0.0097489015111145,1.722068226576474
IT,Nov-21,Clothing and footwear,-0.0157750536486827,1.722068226576474
IT,Nov-21,Food and non-alcoholic beverages,0.2071606735829233,1.722068226576474
IT,Nov-21,Housing (rentals and repairs),0.0205496067565055,1.722068226576474
IT,Nov-21,Other,-0.3363252146147854,1.722068226576474
IT,Nov-21,Transport,-0.0564488651030118,1.722068226576474
IT,Nov-21,"Water, electricity, gas and other fuels",1.893158178092412,1.722068226576474
IT,Dec-21,"Alcoholic beverages, tobacco and narcotics",0.0071920259455177,1.90639997431892
IT,Dec-21,Clothing and footwear,-0.0212942552073478,1.90639997431892
IT,Dec-21,Food and non-alcoholic beverages,0.381534856283726,1.90639997431892
IT,Dec-21,Housing (rentals and repairs),0.0205496067565055,1.90639997431892
IT,Dec-21,Other,-0.3482003866566097,1.90639997431892
IT,Dec-21,Transport,-0.0959145180577662,1.90639997431892
IT,Dec-21,"Water, electricity, gas and other fuels",1.962532645254897,1.90639997431892
IT,Jan-22,"Alcoholic beverages, tobacco and narcotics",0.0080387380316508,3.20222695777661
IT,Jan-22,Clothing and footwear,0.0255822327060789,3.20222695777661
IT,Jan-22,Food and non-alcoholic beverages,0.5004452461919198,3.20222695777661
IT,Jan-22,Housing (rentals and repairs),0.0436310143350675,3.20222695777661
IT,Jan-22,Other,-0.6215543834365345,3.20222695777661
IT,Jan-22,Transport,-0.1247463827641704,3.20222695777661
IT,Jan-22,"Water, electricity, gas and other fuels",3.370830492712594,3.20222695777661
IT,Feb-22,"Alcoholic beverages, tobacco and narcotics",0.0035758148706144,4.075757114766409
IT,Feb-22,Clothing and footwear,-0.0032463073734299,4.075757114766409
IT,Feb-22,Food and non-alcoholic beverages,0.6691406722569648,4.075757114766409
IT,Feb-22,Housing (rentals and repairs),0.0765051728632191,4.075757114766409
IT,Feb-22,Other,-0.6630078612821365,4.075757114766409
IT,Feb-22,Transport,-0.172710375376438,4.075757114766409
IT,Feb-22,"Water, electricity, gas and other fuels",4.16549999880761,4.075757114766409
IT,Mar-22,"Alcoholic beverages, tobacco and narcotics",-5.533847198609286e-05,4.315252167409736
IT,Mar-22,Clothing and footwear,-0.0203616361450813,4.315252167409736
IT,Mar-22,Food and non-alcoholic beverages,0.7823852769826133,4.315252167409736
IT,Mar-22,Housing (rentals and repairs),0.087434483272249,4.315252167409736
IT,Mar-22,Other,-0.6734825946909783,4.315252167409736
IT,Mar-22,Transport,-0.1374811345745581,4.315252167409736
IT,Mar-22,"Water, electricity, gas and other fuels",4.276813111037479,4.315252167409736
IT,Apr-22,"Alcoholic beverages, tobacco and narcotics",0.0036080605637212,3.629170151305521
IT,Apr-22,Clothing and footwear,-0.0276342224411779,3.629170151305521
IT,Apr-22,Food and non-alcoholic beverages,0.8940876645607773,3.629170151305521
IT,Apr-22,Housing (rentals and repairs),0.0873481708504593,3.629170151305521
IT,Apr-22,Other,-0.5707163247396945,3.629170151305521
IT,Apr-22,Transport,-0.3461907242691131,3.629170151305521
IT,Apr-22,"Water, electricity, gas and other fuels",3.588667526780548,3.629170151305521
IT,May-22,"Alcoholic beverages, tobacco and narcotics",-0.0066118456647242,3.765596036389296
IT,May-22,Clothing and footwear,-0.0299148816331063,3.765596036389296
IT,May-22,Food and non-alcoholic beverages,1.043472835298125,3.765596036389296
IT,May-22,Housing (rentals and repairs),0.1091852135630748,3.765596036389296
IT,May-22,Other,-0.7899469530074662,3.765596036389296
IT,May-22,Transport,-0.4037535656109195,3.765596036389296
IT,May-22,"Water, electricity, gas and other fuels",3.843165233444306,3.765596036389296
IT,Jun-22,"Alcoholic beverages, tobacco and narcotics",-0.0114354283818418,4.244050683214816
IT,Jun-22,Clothing and footwear,-0.0321299147020166,4.244050683214816
IT,Jun-22,Food and non-alcoholic beverages,1.240757385062774,4.244050683214816
IT,Jun-22,Housing (rentals and repairs),0.120103734919385,4.244050683214816
IT,Jun-22,Other,-0.829304777846116,4.244050683214816
IT,Jun-22,Transport,-0.3836469218277376,4.244050683214816
IT,Jun-22,"Water, electricity, gas and other fuels",4.139706605990363,4.244050683214816
IT,Jul-22,"Alcoholic beverages, tobacco and narcotics",-0.0133776567224432,3.980073492306744
IT,Jul-22,Clothing and footwear,0.0126813098889916,3.980073492306744
IT,Jul-22,Food and non-alcoholic beverages,1.385019165572844,3.980073492306744
IT,Jul-22,Housing (rentals and repairs),0.1199852894214345,3.980073492306744
IT,Jul-22,Other,-0.832074231988762,3.980073492306744
IT,Jul-22,Transport,-0.4967130199103793,3.980073492306744
IT,Jul-22,"Water, electricity, gas and other fuels",3.804552636045052,3.980073492306744
IT,Aug-22,"Alcoholic beverages, tobacco and narcotics",-0.0165385513626116,4.859382958060658
IT,Aug-22,Clothing and footwear,-0.0392557816482409,4.859382958060658
IT,Aug-22,Food and non-alcoholic beverages,1.477503173759724,4.859382958060658
IT,Aug-22,Housing (rentals and repairs),0.1199852894214345,4.859382958060658
IT,Aug-22,Other,-0.8559479965651202,4.859382958060658
IT,Aug-22,Transport,-0.6125200887437928,4.859382958060658
IT,Aug-22,"Water, electricity, gas and other fuels",4.786156913199262,4.859382958060658
IT,Sep-22,"Alcoholic beverages, tobacco and narcotics",-0.0173695357595612,4.977094330691113
IT,Sep-22,Clothing and footwear,-0.0447227196434738,4.977094330691113
IT,Sep-22,Food and non-alcoholic beverages,1.63797909189729,4.977094330691113
IT,Sep-22,Housing (rentals and repairs),0.1525580983991668,4.977094330691113
IT,Sep-22,Other,-0.9281498627908472,4.977094330691113
IT,Sep-22,Transport,-0.6749255135346192,4.977094330691113
IT,Sep-22,"Water, electricity, gas and other fuels",4.851724772123163,4.977094330691113
IT,Oct-22,"Alcoholic beverages, tobacco and narcotics",-0.0199367136069472,9.12810079926699
IT,Oct-22,Clothing and footwear,-0.0503590509649537,9.12810079926699
IT,Oct-22,Food and non-alcoholic beverages,1.896388587446066,9.12810079926699
IT,Oct-22,Housing (rentals and repairs),0.1743521124561895,9.12810079926699
IT,Oct-22,Other,-0.9322439159032226,9.12810079926699
IT,Oct-22,Transport,-0.7289094741865166,9.12810079926699
IT,Oct-22,"Water, electricity, gas and other fuels",8.788809254026374,9.12810079926699
IT,Nov-22,"Alcoholic beverages, tobacco and narcotics",-0.0211921726706517,8.402442550736925
IT,Nov-22,Clothing and footwear,-0.0499617105575448,8.402442550736925
IT,Nov-22,Food and non-alcoholic beverages,1.918290019596281,8.402442550736925
IT,Nov-22,Housing (rentals and repairs),0.2068393509299719,8.402442550736925
IT,Nov-22,Other,-0.9807966140152696,8.402442550736925
IT,Nov-22,Transport,-0.7649687044055419,8.402442550736925
IT,Nov-22,"Water, electricity, gas and other fuels",8.094232381859674,8.402442550736925
IT,Dec-22,"Alcoholic beverages, tobacco and narcotics",-0.022075422127799,7.87466816184148
IT,Dec-22,Clothing and footwear,-0.0537211747395608,7.87466816184148
IT,Dec-22,Food and non-alcoholic beverages,1.879420714212662,7.87466816184148
IT,Dec-22,Housing (rentals and repairs),0.2286119141857609,7.87466816184148
IT,Dec-22,Other,-1.095753541149811,7.87466816184148
IT,Dec-22,Transport,-0.7828786526985712,7.87466816184148
IT,Dec-22,"Water, electricity, gas and other fuels",7.721064324158803,7.87466816184148
IT,Jan-23,"Alcoholic beverages, tobacco and narcotics",-0.0184852816259334,4.106244416729629
IT,Jan-23,Clothing and footwear,-0.0898625468173534,4.106244416729629
IT,Jan-23,Food and non-alcoholic beverages,1.782722255071402,4.106244416729629
IT,Jan-23,Housing (rentals and repairs),0.1738383046591684,4.106244416729629
IT,Jan-23,Other,-1.114633320657468,4.106244416729629
IT,Jan-23,Transport,-0.7622378511064593,4.106244416729629
IT,Jan-23,"Water, electricity, gas and other fuels",4.134902857206272,4.106244416729629
IT,Feb-23,"Alcoholic beverages, tobacco and narcotics",-0.0113498379826797,2.652092288929218
IT,Feb-23,Clothing and footwear,-0.0977652440819014,2.652092288929218
IT,Feb-23,Food and non-alcoholic beverages,1.869474691797117,2.652092288929218
IT,Feb-23,Housing (rentals and repairs),0.2387930980830896,2.652092288929218
IT,Feb-23,Other,-1.137420556962461,2.652092288929218
IT,Feb-23,Transport,-0.7612571180717169,2.652092288929218
IT,Feb-23,"Water, electricity, gas and other fuels",2.551617256147769,2.652092288929218
IT,Mar-23,"Alcoholic beverages, tobacco and narcotics",-0.0088262524656401,1.177966136386872
IT,Mar-23,Clothing and footwear,-0.0575174270852332,1.177966136386872
IT,Mar-23,Food and non-alcoholic beverages,1.842827679529585,1.177966136386872
IT,Mar-23,Housing (rentals and repairs),0.2385589872026173,1.177966136386872
IT,Mar-23,Other,-1.127708420926889,1.177966136386872
IT,Mar-23,Transport,-0.8301206645147566,1.177966136386872
IT,Mar-23,"Water, electricity, gas and other fuels",1.120752234647191,1.177966136386872
IT,Apr-23,"Alcoholic beverages, tobacco and narcotics",-0.008609403252009,1.032887183199941
IT,Apr-23,Clothing and footwear,-0.0494716492706023,1.032887183199941
IT,Apr-23,Food and non-alcoholic beverages,1.670733861356233,1.032887183199941
IT,Apr-23,Housing (rentals and repairs),0.2383253349134874,1.032887183199941
IT,Apr-23,Other,-1.207046733337909,1.032887183199941
IT,Apr-23,Transport,-0.755014025923743,1.032887183199941
IT,Apr-23,"Water, electricity, gas and other fuels",1.143969798714483,1.032887183199941
IT,May-23,"Alcoholic beverages, tobacco and narcotics",-0.0019401212023229,0.8745146602678302
IT,May-23,Clothing and footwear,-0.0478989006812994,0.8745146602678302
IT,May-23,Food and non-alcoholic beverages,1.627648441476641,0.8745146602678302
IT,May-23,Housing (rentals and repairs),0.2702947735566852,0.8745146602678302
IT,May-23,Other,-1.153276403088762,0.8745146602678302
IT,May-23,Transport,-0.7444554812884003,0.8745146602678302
IT,May-23,"Water, electricity, gas and other fuels",0.924142351495292,0.8745146602678302
IT,Jun-23,"Alcoholic beverages, tobacco and narcotics",-0.002375124162771,0.0737912306618628
IT,Jun-23,Clothing and footwear,-0.0471710006428304,0.0737912306618628
IT,Jun-23,Food and non-alcoholic beverages,1.498579497541597,0.0737912306618628
IT,Jun-23,Housing (rentals and repairs),0.270030813816884,0.0737912306618628
IT,Jun-23,Other,-1.126237967767433,0.0737912306618628
IT,Jun-23,Transport,-0.7651244342748583,0.0737912306618628
IT,Jun-23,"Water, electricity, gas and other fuels",0.2460894461512723,0.0737912306618628
IT,Jul-23,"Alcoholic beverages, tobacco and narcotics",-0.0014871977234681,-0.0790670158976443
IT,Jul-23,Clothing and footwear,-0.0733284399503741,-0.0790670158976443
IT,Jul-23,Food and non-alcoholic beverages,1.438235174575729,-0.0790670158976443
IT,Jul-23,Housing (rentals and repairs),0.2805580638852966,-0.0790670158976443
IT,Jul-23,Other,-1.097866115096084,-0.0790670158976443
IT,Jul-23,Transport,-0.6771214344085883,-0.0790670158976443
IT,Jul-23,"Water, electricity, gas and other fuels",0.0519429328198441,-0.0790670158976443
IT,Aug-23,"Alcoholic beverages, tobacco and narcotics",-0.0014264793557109,-0.6129606658225977
IT,Aug-23,Clothing and footwear,-0.0441165389737259,-0.6129606658225977
IT,Aug-23,Food and non-alcoholic beverages,1.327053050925121,-0.6129606658225977
IT,Aug-23,Housing (rentals and repairs),0.3453022324742112,-0.6129606658225977
IT,Aug-23,Other,-1.048218665759108,-0.6129606658225977
IT,Aug-23,Transport,-0.5166947422177094,-0.6129606658225977
IT,Aug-23,"Water, electricity, gas and other fuels",-0.6748595229156785,-0.6129606658225977
IT,Sep-23,"Alcoholic beverages, tobacco and narcotics",-0.0017321811222628,-0.7842302683331712
IT,Sep-23,Clothing and footwear,-0.0339234607161115,-0.7842302683331712
IT,Sep-23,Food and non-alcoholic beverages,1.142490787241415,-0.7842302683331712
IT,Sep-23,Housing (rentals and repairs),0.3009649560255668,-0.7842302683331712
IT,Sep-23,Other,-1.025759425287188,-0.7842302683331712
IT,Sep-23,Transport,-0.4648999882609303,-0.7842302683331712
IT,Sep-23,"Water, electricity, gas and other fuels",-0.7013709562136609,-0.7842302683331712
IT,Oct-23,"Alcoholic beverages, tobacco and narcotics",0.0016102088569092,-2.588256152992733
IT,Oct-23,Clothing and footwear,-0.0334772090530304,-2.588256152992733
IT,Oct-23,Food and non-alcoholic beverages,0.835608929221033,-2.588256152992733
IT,Oct-23,Housing (rentals and repairs),0.300381124879059,-2.588256152992733
IT,Oct-23,Other,-0.9769829088852512,-2.588256152992733
IT,Oct-23,Transport,-0.4562132771283781,-2.588256152992733
IT,Oct-23,"Water, electricity, gas and other fuels",-2.259183020883076,-2.588256152992733
IT,Nov-23,"Alcoholic beverages, tobacco and narcotics",0.0029286420644018,-2.780058886474093
IT,Nov-23,Clothing and footwear,-0.0300444869405081,-2.780058886474093
IT,Nov-23,Food and non-alcoholic beverages,0.7257368490230429,-2.780058886474093
IT,Nov-23,Housing (rentals and repairs),0.2671609211096526,-2.780058886474093
IT,Nov-23,Other,-0.8703530813167278,-2.780058886474093
IT,Nov-23,Transport,-0.4173951530873619,-2.780058886474093
IT,Nov-23,"Water, electricity, gas and other fuels",-2.458092577326593,-2.780058886474093
